hit_id	worker_id	worktime_s	item_id	text
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	7cf70d4fde7a46578c2cd6b3781e6ebc	96	plate_1_1	A paper plate with blue floral pattern.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	7cf70d4fde7a46578c2cd6b3781e6ebc	96	onion_2_3	A small onion.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	7cf70d4fde7a46578c2cd6b3781e6ebc	96	soda_bottle_3_1	A bottle of Cherry Coke.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	7cf70d4fde7a46578c2cd6b3781e6ebc	96	plate_5_3	A square dinner plate with a red and gray design.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	4f37ecfff0f749aea2fd75d42e3f4d79	133	potato_3_1	I see an potato on the table.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	4f37ecfff0f749aea2fd75d42e3f4d79	133	plate_1_1	I see small blue and white plate on the table.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	4f37ecfff0f749aea2fd75d42e3f4d79	133	onion_2_3	I see an onion on the table.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	4f37ecfff0f749aea2fd75d42e3f4d79	133	soda_bottle_3_1	I sees an coke on the table.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	4f37ecfff0f749aea2fd75d42e3f4d79	133	plate_5_3	I see an white plate on the table.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	d0d8849d299749969f1e75d2ab3c19ec	59	potato_3_1	A normal shaped red potato.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	d0d8849d299749969f1e75d2ab3c19ec	59	plate_1_1	A paper plate with a blue floral pattern.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	d0d8849d299749969f1e75d2ab3c19ec	59	onion_2_3	A small yellow onion.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	d0d8849d299749969f1e75d2ab3c19ec	59	soda_bottle_3_1	A 2 litre bottle of cherry Coca Cola.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	d0d8849d299749969f1e75d2ab3c19ec	59	plate_5_3	A square dinner plate with a red design.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	f0dff58f670944b594ce738555ea042b	91	potato_3_1	"This is a small, red potato. The red potato is circular in shape."
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	f0dff58f670944b594ce738555ea042b	91	plate_1_1	"This is a paper plate. The plate is white, with blue flowers."
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	f0dff58f670944b594ce738555ea042b	91	onion_2_3	This is a tiny yellow onion.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	f0dff58f670944b594ce738555ea042b	91	soda_bottle_3_1	This is a bottle of cherry coke by Coca Cola.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	f0dff58f670944b594ce738555ea042b	91	plate_5_3	This is a white plate with a swirly design on it.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	e15a024306be4a9580554f50463872e0	160	potato_3_1	"This is a small, reddish potato."
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	e15a024306be4a9580554f50463872e0	160	plate_1_1	This is a paper plate with a blue floral pattern on two edges.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	e15a024306be4a9580554f50463872e0	160	onion_2_3	This is a yellow onion with part of the peel coming off.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	e15a024306be4a9580554f50463872e0	160	soda_bottle_3_1	This is a one liter bottle of cherry Coca-Cola.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	e15a024306be4a9580554f50463872e0	160	plate_5_3	This is a plate with red and gray curved lines on it.  It is square with rounded corners.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	2b9274075090401eba9e27031d9e1245	121	potato_3_1	It is a red potato.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	2b9274075090401eba9e27031d9e1245	121	plate_1_1	It's a paper plate with a blue flower design.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	2b9274075090401eba9e27031d9e1245	121	onion_2_3	It is half of a yellow onion.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	2b9274075090401eba9e27031d9e1245	121	soda_bottle_3_1	It is a 2 l bottle of Cherry Coke that is full
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	2b9274075090401eba9e27031d9e1245	121	plate_5_3	It is a square shape white plate with a line design on it.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	84d4dff29a8d488e8f95a44d1800bf51	124	potato_3_1	There is a potato on the turntable
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	84d4dff29a8d488e8f95a44d1800bf51	124	plate_1_1	There is a paper plate on the turntable.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	84d4dff29a8d488e8f95a44d1800bf51	124	onion_2_3	there is a yellow onion on the turntable
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	84d4dff29a8d488e8f95a44d1800bf51	124	soda_bottle_3_1	there is a 12oz plastic Coca cola bottle on the turntable
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	84d4dff29a8d488e8f95a44d1800bf51	124	plate_5_3	there is a ceramic square plate on the turntable
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	727d11cbc5184eed91994a866c8d13b4	80	potato_3_1	A red russet potato with black spots.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	727d11cbc5184eed91994a866c8d13b4	80	plate_1_1	A white paper bowl with a blue floral design.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	727d11cbc5184eed91994a866c8d13b4	80	onion_2_3	A yellow onion with half the peel torn off.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	727d11cbc5184eed91994a866c8d13b4	80	soda_bottle_3_1	A giant bottle of cherry coke.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	727d11cbc5184eed91994a866c8d13b4	80	plate_5_3	A rimmed square plate with a paint splatter design.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	1081c6c0064c44c2a3c796b1af9ac5a4	933	potato_3_1	This is potato.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	1081c6c0064c44c2a3c796b1af9ac5a4	933	plate_1_1	This is a plate.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	1081c6c0064c44c2a3c796b1af9ac5a4	933	onion_2_3	This is an onion.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	1081c6c0064c44c2a3c796b1af9ac5a4	933	soda_bottle_3_1	This is a plastic bottle.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	1081c6c0064c44c2a3c796b1af9ac5a4	933	plate_5_3	This is a plate.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	6d81edc0c5d34101a905c6e6fa4519b0	130	potato_3_1	"A whole, purple potato."
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	6d81edc0c5d34101a905c6e6fa4519b0	130	plate_1_1	A single paper plate with a blue flower design on it.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	6d81edc0c5d34101a905c6e6fa4519b0	130	onion_2_3	"An whole, unused onion."
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	6d81edc0c5d34101a905c6e6fa4519b0	130	soda_bottle_3_1	A 12 Oz plastic bottle of Cherry Coca Cola.
3WPCIUYH1A6CHAT47L1K5SW8Z34TDF	6d81edc0c5d34101a905c6e6fa4519b0	130	plate_5_3	A pretty flat square plate with rounded edges. The plate also has a design with red and green curved lines on it.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7cf70d4fde7a46578c2cd6b3781e6ebc	96	band_aid_3_1	A blue box of bandaids.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7cf70d4fde7a46578c2cd6b3781e6ebc	96	pencil_4_3	A black gel ink pen.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7cf70d4fde7a46578c2cd6b3781e6ebc	96	screwdriver_2_4	A Phillips head screw drive with a blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7cf70d4fde7a46578c2cd6b3781e6ebc	96	screwdriver_3_3	A blue and yellow handled Philips head screw driver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7cf70d4fde7a46578c2cd6b3781e6ebc	96	pliers_3_1	A pair of metal pliers with a red and blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	cc0ab6cc0e9141a797b0ec34d3a32039	292	band_aid_3_1	This is a box of beige colored bandages. The box is blue.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	cc0ab6cc0e9141a797b0ec34d3a32039	292	pencil_4_3	This object is a black ballpoint pen with a grip.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	cc0ab6cc0e9141a797b0ec34d3a32039	292	screwdriver_2_4	"This is a screwdriver with a blue handle, the metal is silver."
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	cc0ab6cc0e9141a797b0ec34d3a32039	292	screwdriver_3_3	This is a Phillip's head screwdriver with a blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	cc0ab6cc0e9141a797b0ec34d3a32039	292	pliers_3_1	This is a pair of wire cutters with blue and red handles.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	4f37ecfff0f749aea2fd75d42e3f4d79	197	band_aid_3_1	I see band aid on the table.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	4f37ecfff0f749aea2fd75d42e3f4d79	197	pencil_4_3	I see an pen on the table.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	4f37ecfff0f749aea2fd75d42e3f4d79	197	screwdriver_2_4	I see screw driver on the table.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	4f37ecfff0f749aea2fd75d42e3f4d79	197	screwdriver_3_3	I see an screw driver on the table.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	4f37ecfff0f749aea2fd75d42e3f4d79	197	pliers_3_1	I see clipper on the table.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	f0dff58f670944b594ce738555ea042b	57	band_aid_3_1	This is a blue box of band-aids.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	f0dff58f670944b594ce738555ea042b	57	pencil_4_3	"This is a black, ball-point pen."
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	f0dff58f670944b594ce738555ea042b	57	screwdriver_2_4	This is a screwdriver with a dark blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	f0dff58f670944b594ce738555ea042b	57	screwdriver_3_3	This is a screwdriver with a blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	f0dff58f670944b594ce738555ea042b	57	pliers_3_1	This is a pair of pliers with blue and red handles.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	a541dfff822241589c663f78db2a9ef7	42	band_aid_3_1	This is a box of band-aids.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	a541dfff822241589c663f78db2a9ef7	42	pencil_4_3	This is a pen.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	a541dfff822241589c663f78db2a9ef7	42	screwdriver_2_4	This is a screwdriver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	a541dfff822241589c663f78db2a9ef7	42	screwdriver_3_3	This is a screwdriver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	a541dfff822241589c663f78db2a9ef7	42	pliers_3_1	This is a pair of pliers.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	76c624dbfd6149168d8b91633552e702	87	band_aid_3_1	There is a blue and white package of bandaids.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	76c624dbfd6149168d8b91633552e702	87	pencil_4_3	There is a black and clear pen.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	76c624dbfd6149168d8b91633552e702	87	screwdriver_2_4	There is a blue handled screwdriver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	76c624dbfd6149168d8b91633552e702	87	screwdriver_3_3	There is a blue handled screwdriver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	76c624dbfd6149168d8b91633552e702	87	pliers_3_1	There is a pair of red and blue pliers.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	09f19c6a8d7b44749f73966b98c01523	116	band_aid_3_1	The object is an unopened box of small bandages.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	09f19c6a8d7b44749f73966b98c01523	116	pencil_4_3	The object is a retractable pen with black ink.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	09f19c6a8d7b44749f73966b98c01523	116	screwdriver_2_4	The object is a screwdriver with a dark blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	09f19c6a8d7b44749f73966b98c01523	116	screwdriver_3_3	The object is a screwdriver with a dark blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	09f19c6a8d7b44749f73966b98c01523	116	pliers_3_1	The object is pliers with a blue and red multicolored handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	ed0307e00b844848915e920c7db990f7	51	band_aid_3_1	A blue box of bandages.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	ed0307e00b844848915e920c7db990f7	51	pencil_4_3	A black ballpoint pen.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	ed0307e00b844848915e920c7db990f7	51	screwdriver_2_4	A screwdriver with a blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	ed0307e00b844848915e920c7db990f7	51	screwdriver_3_3	A screwdriver with a blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	ed0307e00b844848915e920c7db990f7	51	pliers_3_1	A pair of pliers with a blue and red handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7f6804fa68d94afb8e6545ee9fcec89c	56	band_aid_3_1	This is a blue box.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7f6804fa68d94afb8e6545ee9fcec89c	56	pencil_4_3	This is a black ink pen.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7f6804fa68d94afb8e6545ee9fcec89c	56	screwdriver_2_4	This is a blue screwdriver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7f6804fa68d94afb8e6545ee9fcec89c	56	screwdriver_3_3	This is a blue screwdriver.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	7f6804fa68d94afb8e6545ee9fcec89c	56	pliers_3_1	This is a blue and red pair of tweezers.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	6d81edc0c5d34101a905c6e6fa4519b0	94	band_aid_3_1	A medium sized pack of Band-Aids that contains 3 different sizes of bandaid.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	6d81edc0c5d34101a905c6e6fa4519b0	94	pencil_4_3	"A new, black colored, ink pen."
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	6d81edc0c5d34101a905c6e6fa4519b0	94	screwdriver_2_4	A screwdriver with a blue handle.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	6d81edc0c5d34101a905c6e6fa4519b0	94	screwdriver_3_3	A screwdriver with a blue handle and yellow lettering.
3HEADTGN2PQLVCGYUHWJBZ1XBPBVR3	6d81edc0c5d34101a905c6e6fa4519b0	94	pliers_3_1	A pair of pliers with red and blue handles.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	1b4df55d2e22448d9e1886f209a28a69	87	soda_bottle_1_1	Sixteen oz bottle of Dr. pepper soda.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	1b4df55d2e22448d9e1886f209a28a69	87	apple_5_3	Red and yellow apple.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	1b4df55d2e22448d9e1886f209a28a69	87	pliers_4_2	Pliers with black handle.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	1b4df55d2e22448d9e1886f209a28a69	87	lightbulb_4_3	White light bulb.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	1b4df55d2e22448d9e1886f209a28a69	87	cell_phone_3_1	Black cellular phone.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	52ed4aa4648145669faf2aff626bdf32	221	soda_bottle_1_1	It is a bottle of soda. The flavor of the soda is Dr Pepper.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	52ed4aa4648145669faf2aff626bdf32	221	apple_5_3	There is an apple. The apple is red with some yellow tint.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	52ed4aa4648145669faf2aff626bdf32	221	pliers_4_2	There are wire snips. They have a black rubber handle with a red band at the top.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	52ed4aa4648145669faf2aff626bdf32	221	lightbulb_4_3	There is a white light bulb. It is a standard size light bulb that would fit in most lamps and rooms.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	52ed4aa4648145669faf2aff626bdf32	221	cell_phone_3_1	There is a turned off mobile phone. The phone is black.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fbf768a0a6d94caf8eaa2c04417bd9b7	189	soda_bottle_1_1	A sealed plastic bottle of Dr. Pepper is placed upright.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fbf768a0a6d94caf8eaa2c04417bd9b7	189	apple_5_3	It's an apple that is red and yellowish.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fbf768a0a6d94caf8eaa2c04417bd9b7	189	pliers_4_2	This is a black handled metal pliers.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fbf768a0a6d94caf8eaa2c04417bd9b7	189	lightbulb_4_3	It's a white light bulb laying on its side.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fbf768a0a6d94caf8eaa2c04417bd9b7	189	cell_phone_3_1	It's a black cell phone and the screen is off.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	5b0b1bc6eac64b7eb8d498b841af0362	55	soda_bottle_1_1	This is a bottle of Dr Pepper
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	5b0b1bc6eac64b7eb8d498b841af0362	55	apple_5_3	This is an apple
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	5b0b1bc6eac64b7eb8d498b841af0362	55	pliers_4_2	This is a pair of wire cutters
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	5b0b1bc6eac64b7eb8d498b841af0362	55	lightbulb_4_3	This is a lightbulb
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	5b0b1bc6eac64b7eb8d498b841af0362	55	cell_phone_3_1	This is a cellular telephone
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	a541dfff822241589c663f78db2a9ef7	52	soda_bottle_1_1	This is a bottle of Dr. Pepper.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	a541dfff822241589c663f78db2a9ef7	52	apple_5_3	This is a small apple.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	a541dfff822241589c663f78db2a9ef7	52	pliers_4_2	This is a pair of pliers.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	a541dfff822241589c663f78db2a9ef7	52	lightbulb_4_3	"This is a lightbulb,"
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	a541dfff822241589c663f78db2a9ef7	52	cell_phone_3_1	This is a smartphone.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	f1c20623f66e4a05b7a2b820b3cad794	260	soda_bottle_1_1	"This is a picture of Dr. Pepper, often referred to as soda or pop, which is a beverage to drink."
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	f1c20623f66e4a05b7a2b820b3cad794	260	apple_5_3	This is picture of a red apple which is a fruit.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	f1c20623f66e4a05b7a2b820b3cad794	260	pliers_4_2	This is a picture of needle nose pliers with a black handle.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	f1c20623f66e4a05b7a2b820b3cad794	260	lightbulb_4_3	This is a picture of a light bulb that comes in different sizes.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	f1c20623f66e4a05b7a2b820b3cad794	260	cell_phone_3_1	This is a picture of a cell phone that comes in different brands.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	87dfd9bffc554e87b5d8ffd4b3071768	111	soda_bottle_1_1	A sixteen ounce bottle of Dr. Pepsi.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	87dfd9bffc554e87b5d8ffd4b3071768	111	apple_5_3	A small red apple.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	87dfd9bffc554e87b5d8ffd4b3071768	111	pliers_4_2	A pair of pliers used for cutting wires.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	87dfd9bffc554e87b5d8ffd4b3071768	111	lightbulb_4_3	A screw in light bulb.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	87dfd9bffc554e87b5d8ffd4b3071768	111	cell_phone_3_1	An average size cell phone.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	8ad4feda6169425895082f791c30b0df	84	soda_bottle_1_1	This is Dr. Pepper. It is a carbonated beverage that is dark in color.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	8ad4feda6169425895082f791c30b0df	84	apple_5_3	This is an apple. It looks like a honeycrisp because it is pink and yellow.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	8ad4feda6169425895082f791c30b0df	84	pliers_4_2	This is a pair of pliers. It has a black handle and metal tip.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	8ad4feda6169425895082f791c30b0df	84	lightbulb_4_3	This is a lightbulb. It is white in color.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	8ad4feda6169425895082f791c30b0df	84	cell_phone_3_1	This is a cell phone. It is black.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fcd87dfcd1bb45ef8b126e9a18dbf5a9	102	soda_bottle_1_1	This is a large plastic bottle of soda. The brand is Dr. Pepper.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fcd87dfcd1bb45ef8b126e9a18dbf5a9	102	apple_5_3	"This is a red, uncut apple."
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fcd87dfcd1bb45ef8b126e9a18dbf5a9	102	pliers_4_2	This is a pair of pliers. The handle is black and there is a red strip at the top.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fcd87dfcd1bb45ef8b126e9a18dbf5a9	102	lightbulb_4_3	This is a white lightbulb.
3YCT0L9OMM7KOM727FAXRSCGBOSNS2	fcd87dfcd1bb45ef8b126e9a18dbf5a9	102	cell_phone_3_1	This is a cell phone. It is black.
3H781YYV6TGH9G743GC4BAETZF5TE8	4779c7c7800a4d63ad439b60c0f1871b	1855	scissors_6_1	Comfort grip scissors with open blades.
3H781YYV6TGH9G743GC4BAETZF5TE8	4779c7c7800a4d63ad439b60c0f1871b	1855	bell_pepper_4_1	Shiny orange sweet pepper with price tag.
3H781YYV6TGH9G743GC4BAETZF5TE8	4779c7c7800a4d63ad439b60c0f1871b	1855	lightbulb_3_2	White halogen bulb with silver cap.
3H781YYV6TGH9G743GC4BAETZF5TE8	4779c7c7800a4d63ad439b60c0f1871b	1855	picture_frame_4_2	Double sided black picture frame.
3H781YYV6TGH9G743GC4BAETZF5TE8	4779c7c7800a4d63ad439b60c0f1871b	1855	stapler_3_2	Desk stapler with purple handle and black base.
3H781YYV6TGH9G743GC4BAETZF5TE8	1239346cb41e4f3d880ed3e6ab8199ba	188	scissors_6_1	This is a small pair of scissors. They have a blue and gray handle.
3H781YYV6TGH9G743GC4BAETZF5TE8	1239346cb41e4f3d880ed3e6ab8199ba	188	bell_pepper_4_1	This is an orange pepper. It is smooth and bright and has a small sticker on the top left.
3H781YYV6TGH9G743GC4BAETZF5TE8	1239346cb41e4f3d880ed3e6ab8199ba	188	lightbulb_3_2	This is an energy saving light bulb. It is white in color and is silver at the portion that screws into the fixture.
3H781YYV6TGH9G743GC4BAETZF5TE8	1239346cb41e4f3d880ed3e6ab8199ba	188	picture_frame_4_2	This is a two part folding photo frame. It is black in color and holds two photos.
3H781YYV6TGH9G743GC4BAETZF5TE8	1239346cb41e4f3d880ed3e6ab8199ba	188	stapler_3_2	This is a small stapler. It is transparent purple in color.
3H781YYV6TGH9G743GC4BAETZF5TE8	e15a024306be4a9580554f50463872e0	88	scissors_6_1	This is a small pair of open scissors with blue handles.
3H781YYV6TGH9G743GC4BAETZF5TE8	e15a024306be4a9580554f50463872e0	88	bell_pepper_4_1	This is a reddish orange bell pepper.
3H781YYV6TGH9G743GC4BAETZF5TE8	e15a024306be4a9580554f50463872e0	88	lightbulb_3_2	This is a the base of a smart lightbulb.
3H781YYV6TGH9G743GC4BAETZF5TE8	e15a024306be4a9580554f50463872e0	88	picture_frame_4_2	This is a black picture frame with no pictures inside.
3H781YYV6TGH9G743GC4BAETZF5TE8	e15a024306be4a9580554f50463872e0	88	stapler_3_2	This is a purple stapler.
3H781YYV6TGH9G743GC4BAETZF5TE8	650bafb17fc5464e8eb100ad9841a38a	182	scissors_6_1	The object is a pair of scissors. The have blue plastic handles and metal shears.
3H781YYV6TGH9G743GC4BAETZF5TE8	650bafb17fc5464e8eb100ad9841a38a	182	bell_pepper_4_1	"The object is a sweet pepper. It is orange, round/oblong in shape and ripe."
3H781YYV6TGH9G743GC4BAETZF5TE8	650bafb17fc5464e8eb100ad9841a38a	182	lightbulb_3_2	"The object is a light bulb. It is a newer CFL-type bulb and is conical in shape, not like a traditional bulbous bulb."
3H781YYV6TGH9G743GC4BAETZF5TE8	650bafb17fc5464e8eb100ad9841a38a	182	picture_frame_4_2	"The object is a folding picture frame. The frames are black, and it holds 2 photos."
3H781YYV6TGH9G743GC4BAETZF5TE8	650bafb17fc5464e8eb100ad9841a38a	182	stapler_3_2	"The object is a stapler. It is smaller, and made of see-through purple plastic."
3H781YYV6TGH9G743GC4BAETZF5TE8	2b9274075090401eba9e27031d9e1245	108	scissors_6_1	It is a blue scissors.
3H781YYV6TGH9G743GC4BAETZF5TE8	2b9274075090401eba9e27031d9e1245	108	bell_pepper_4_1	It is an orange bell pepper.
3H781YYV6TGH9G743GC4BAETZF5TE8	2b9274075090401eba9e27031d9e1245	108	lightbulb_3_2	It is a white light bulb.
3H781YYV6TGH9G743GC4BAETZF5TE8	2b9274075090401eba9e27031d9e1245	108	picture_frame_4_2	It is a two-part Brown picture frame.
3H781YYV6TGH9G743GC4BAETZF5TE8	2b9274075090401eba9e27031d9e1245	108	stapler_3_2	It is a medium purple stapler.
3H781YYV6TGH9G743GC4BAETZF5TE8	727d11cbc5184eed91994a866c8d13b4	76	scissors_6_1	A pair of open blue scissors.
3H781YYV6TGH9G743GC4BAETZF5TE8	727d11cbc5184eed91994a866c8d13b4	76	bell_pepper_4_1	An orange bell pepper with a stick resting on its side.
3H781YYV6TGH9G743GC4BAETZF5TE8	727d11cbc5184eed91994a866c8d13b4	76	lightbulb_3_2	"A giant, ovular light bulb."
3H781YYV6TGH9G743GC4BAETZF5TE8	727d11cbc5184eed91994a866c8d13b4	76	picture_frame_4_2	"An empty, black fold out picture frame."
3H781YYV6TGH9G743GC4BAETZF5TE8	727d11cbc5184eed91994a866c8d13b4	76	stapler_3_2	"A small, plastic blue stapler."
3H781YYV6TGH9G743GC4BAETZF5TE8	a9d2484880f64142a39a51a52de4353a	218	scissors_6_1	The object is a pair of scissors with blue and gray handles.
3H781YYV6TGH9G743GC4BAETZF5TE8	a9d2484880f64142a39a51a52de4353a	218	bell_pepper_4_1	This object appears to be an orange pepper of some kind.
3H781YYV6TGH9G743GC4BAETZF5TE8	a9d2484880f64142a39a51a52de4353a	218	lightbulb_3_2	This object appears to be lightbulb. Possibly an LED lightbulb.
